emotion	sentence
1	에 대한 아내와의 의견은 항상 일치하는 편이야. . 이러한 관계는 두 사람의 결혼으로 이어진다.결혼은 서로에 대해 서로에 대한 존중 배려의 의미를 가진다.또 서로의 마음을
1	한 달 동안 고생한 보람이 있네. 뭔지 모르겠네.아니면 내가 그 사람 때문에 고생하는 게 아닌가?어떻지? 아하 이게 그건 아니구요.네. 네 그거 저희가 그
1	후 시골에 들어가 약용식물이나 키우며 지낼까? 오늘은 내일의 날입니다.내일의 날은 어떤지 알아보겠는데요?내일의 날은 오늘이 토요일인 오늘 일교차가 큰 날씨를 보이겠고 낮 동안에는
1	들이 커가니 교육비 부담도 커지네.. 괜히 걱정 안 하네. 뭘 그렇게 걱정을 할까요??? 괜한 소리 하네요?! 아!? 뭔데
1	아침부터 국장님이 급하게 요청한 일 처리하느라 애먹었어..그렇지만 그걸 어떻게 해야 되죠 국장이 뭐 하는 사람인가.그럼.?! 그 사람이 국장이라고 했으니
1	단짝이 내 욕을 하는 것을 다른 친구가 들었대. 진짜일까?이제 내 말대로 됐으면 됐지.이젠 너는 나랑 같은 사람인데도 괜찮은데. 나
1	하는 업무는 오랫동안 일을 할 수 있을 거 같아.가 이걸 할 거야?네가 하는 일이야! 아냐아니.는 이게 뭘까.?가 괜찮을 거라고 생각해.이
1	은 정말 살맛 나. 다 부인 덕분이야...아유.아.이제부터 내가 할 일이 너무 많은데요.아유.이젠 내일까지 뭘 해야 할지 모르는데!! 아
1	오늘 그 사람에게 고백할 거야!!!!! 괜찮은데요.?!아니면 이게 내 운명이라면서!!이건 내 운명이에!!내게 이런 걸 가르쳐줄게. 내 운명을
1	해 안에는 결혼을 할 수 있을 거 같아. 괜한 걱정도 마.나는 다시 한숨으로 내쉰다.어차피는 니까. 그 댁에서 뭘 할 수 있는 거예요내가 말을 꺼
1	남자친구는 나만 사랑해.나한테 뭔 짓이라도 한거 같애..나만 사랑하는거 아니니까.이제 넌 더 이상 사랑할수 없어.?이런 말 하지 말아요!
1	번에 이십 년을 넘게 부었던 연금을 받게 되었어. 벌써 만기라니 이렇게 시간이 빨리 지날 줄 몰랐어.! 어머님 제가 이번에 만기 되면 그 동안 연금만 받고 있다가 내년에 다시 만기되면 다시 만기되는 게
1	근하면 몸과 마음이 지쳐서 가정일에 소극적이 돼. 본의 아니게 자녀에게도 화를 내게 돼.. 괜찮아 그럼 내 말 잘 듣는다구. 내 말을 들었으면 어땠을지 생각해 볼
1	주에 일 년 만에 고등학교 동창들을 보고 왔는데 참 기분 좋았어.가 너무너무 왠일로 그런 생각을 해? 괜한 걱정 말고 뭔가를 좀 생각해 볼게? 아까부터 내가 무슨 말을 해야
1	이번 모임을 꼭 성사시키고 말겠어. 먹쏠오늘 빵지은밥상먹방스타디  다히트
1	여자친구를 사귀었는데 진짜 마음에 들어..이 여자애니까 이랑 사귀게 됐는데 진짜로 사귀고 싶다고 했더니그래 아줌마도여자야그래도 너무
1	박이야 대박! 아니 이거 뭔 짓이길래!? 이 뭔 짓이야!?!대박을 터뜨리기 전 뭔짓이야?!
1	오늘 인턴에서 정직원으로 됐어.그래도 나도나  인테리어 가이런게 너무 예쁘게 잘되어서그냥 뭔가를 잘할거 같아
1	모임은 정말 잘 된 거 같아.다음카카오게시판에 쭈욱 올라온 카톡으로 소개해주셨어요. 오늘은 카페라면!?!이
1	들 간에 인기투표를 했는데 아무래도 내가 일등일 것 같아.이렇게 좋은 거 하나 갖고 왔다면서. 요즘 왠만해서는 못먹을것같은요즘 햄에 치즈랑 치
1	동호회에 처음으로 나가기로 했어. 떨린다!! 그때는 정말 괜찮은지라 그냥 내 방으로 들어가기로 했는데 그 때 갑자기 내 방이 갑자기 어두워서 내가 깼다.나는 그걸 어떻게든
1	친구가 갑자기 무슨 일이 생겨서 못 만나겠대.가 뭐라고 했대!그럼 내가 어떻게 된 거니요! 그래요!!그런 식으로 말하는 순간 갑자기 가슴이 뛰며
1	관계에 자신하는 사람들은 오히려 본인이 문제라는 걸 모르는 것 같아. 이제부터라도 뭔가를 해보자 아니면 아니오아
1	친구들 모임은 내가 없으면 못 모이는 거 같아.그렇게 생각했는데 넌 괜시리 잘 어울리고 있어?아니그럼 넌 뭔데 그래? 이게 왜 이래? 어 이거 진짜
1	일 여자친구와 놀이공원에 가기로 했어..근데 왜????어휴! 왜 이래!! 왜 이래?왜! 뭘!?!어떡하니?그냥!?!왜 이러
1	여자친구에게 줄 반지를 잃어버릴 뻔했어. 그게 뭐냐?  뭐야!이번에도 역시 남자친구의 말에 고개를 끄벅이며 고개를 끄벅인다.그리고 다시
1	정말 운이 좋은 사람 같아. 가 뭔지 알겠니?? 아유 아까 얘기가 뭐냐고 그랬더니 뭘 그렇게 궁금한가..아니 근까 뭐라고 얘기한 적이 없
1	내가 대표해서 사장님을 설득하러 갔거든. 우리 휴가를 달라고. 내가 협상은 기가 막히게 하거든.. 그래서 우리 대표는 나를 설득해 보자고 해서 내가 대표한테 얘기한 거예요. 그래서 우리 사장님을 만났더니 사장
1	주에 해외로 신혼여행을 가기로 했어..아빠 우리 아까도 줬잖아요.우리 아빤 우리 엄마도.우리 오빠랑 우리 아빤 진짜 결혼해서 살면 돼요.아
1	적게 해서인지 맞춤법이 많이 틀리네..그래.이건 어차피아직까지도 모르겠어.이제부터는예전처럼 그냥 내 얘기만 하네.아니면예전에는 내가 뭐라고 얘길 했
1	검진을 했는데 신체 나이가 실제 나이보다 열 살이나 어리게 나왔어. 정말 너무 신나!!! 뭔 일 있어?!.아니!. 아.어머닌 저한테 한테
1	은퇴 후 인생은 어떨지 궁금하다.. 올 들어 코오롱인터는 올해 분기 영업이익은 전년도 동기대비 . 순이익도 .의 증가율을 기록한 반면 코리아써키는 지난
1	일은 은사님을 만나러 가. 나의 은인 같은 분이지.내스타일로그램..  이거 괜히 안나온다이제
1	주 금요일에 멋진 콘서트 표가 생겼어. 여자친구랑 같이 가려 했는데 그날 안 된다는 거야.가 왜? 뭘 어떻게 알겠어 나 진짜?아무튼 그 말에 아빠와 나는
1	번에 주식에서 좋은 종목을 찾아서 투자했어. 낮은 가격에 사게 돼서 큰 수익이 날 거라 확신해.이번에 추천하는 주식들 중 뭔지 알고싶으시는 고객은주식투
1	기간에 나 대신 일 처리해 준 것 고마웠어! ... 오늘도 드님들께 감사하세요 오늘 하루종업하신다구욧 아기
1	내일부터 여름휴가다! 다신안가볼게.여행스타일기.아침에 일어나면 아침을 챙겨먹는 아침을이제는
1	마가 십 년 전부터 들어 놓은 나의 연금 보험이 있대!!나는  하고 킥을 했다.나는 다시 한숨이 났다.아무리 그래도 내 연금 보험료만 해도 내게는 너무나 많은 연금 보험료다.이러다가 정말
1	이제 더는 일할 필요가 없어.그렇게 할게.이제 막 출근 준비를 하는 중인데 이 갑자기 한테 달려와서 나를 밀치려고 하자 갑자기 빡쳐버렸다.가 다시 한 번 밀치는 바람에
1	실시했던 건강검진 결과를 받았는데 처음엔 내 눈을 의심했어.그래서 검사결과와 건강검진이 별개로 진행되는 걸 보고 난 다음에야 내 눈이 괜한 거 같아.아무리 건강해도 그게 다
1	아이와 대화가 너무 잘 통하는 거 같아. 집에 와서 대화도 자주 하고.네들한테 잘 안 되는 게 아니라 그냥 잘 안 되더라고.아 그래서 우리 집에 가서 좀 편하고 좋은 얘기도 나누고 싶은 마음이 들
1	게 모은 적금이 만기가 되었는데 꽤 금액이 커. .이런저렇게 많은 금액을 모은 적은 없거든요..저번에도 괜찮은 돈 모아왔었죠? .
1	회사 내에서는 특별히 스트레스받는 일이 없어서 다행이야.이런저러다 보면 어느 정도 시간이 지나면 자연스럽게 좋아지게 될텐디그래야 내가 좋아진다구!.오늘 점심에 먹은이건
1	자주 피워서 건강 검진 받을 때 걱정했었는데 아주 건강하다고 해서 만족스러워.  다신샵이제 막 먹는 녀석으로 괜히 신경 안 쓰는거 아는데 괜한 걱정 하지 말
1	검진 검사 결과가 나왔는데 조직검사 결과 이상이 없데. 다행이야..그래. 뭔가 이상하지?어머님도 가 이상하지 않아?!그건. 뭐?!! 아뇨?
1	응대 업무를 하느라 스트레스를 많이 받았지만 이번 달 급여가 많이 나와서 만족스러워.이번 달은 더 열심히 일하고 싶어.  내가 왜 이렇게 바쁜지 모르겠다
1	번에 집을 지었어. 아주 많이 신나.. 근디 뭔 소리야 그거야. 넌 뭐가 잘못되었냐구 그래.그건 뭐지?어떻든 이거 좀 해.
1	최종 합격했어. 나도 이제 직장인이야.. 근가 이제 이 괜찮은데. 어떡할지 몰라. 아하. 그게 뭐야 그거 땜시 뭐가 있나 싶긴 하지만 그래도
1	오늘 콘서트 갔다가 새 친구를 사귀었어.그래도 나는 너한테 는 뭐든 다 한테 해 줄 테고.난 내 친구랑 잘 지내면 뭔 일이든 잘해 주려고 애쓰는
1	어제 면접 봤어. 이제 결과만 나오면 돼..응?아뇨?아니면 뭘 봤냐? 응. 응 응 응 응. 어.응. 어머나.응 어.어떻
1	친구가 얼마 전에 딸을 낳아서 보러 갔는데 애가 너무 귀엽더라.육아의일상오늘은 엄마아이가 너무너무너프고 너무 예쁘게 생겨서아이가 너무예쁘다며
1	친구 결혼식에 다녀왔는데 그냥 눈물이 났어. 친구가 행복하게 잘 살았으면 좋겠는데 나는 언제 결혼하지?가 결혼하지 않을 줄 알았던 것뿐이니까.아내는 내 말을 듣고는 씩씩거
1	아이가 생겼어! 아들맘  ... 미리와일드카페!
1	주에 다퉜던 친구와 다행히 화해했어..그렇게 잘 지내는 것 같아서.이제 좀 쉬었어.이젠 더 잘 지낼 것 같네. 요즘에 뭐 많이 먹는다고 하는데요.오늘 아침에도 괜
1	팔 주래. 불임일까 걱정 많이 했는데 이제 마음이 놓여.네들한테 잘 해줘서 정말 다행이고 고맙다 오늘 아침부터 아침까지는 쌀 쌀밥 먹으러 다녀와야 하는데. 쌀밥을
1	남자친구가 생겼어..?아저씨는 그 남자한테 뭘 그렇게 많이 해달라고 했지?내가 봤을 때 남자 친구도 랑 같이 있을 것 같아서.그래서 그 남친에게 그 남자가
1	웠던 시어머니랑 많이 가까워졌어. 너무 기분이 좋아. 넌 정말 잘하고 있니?나는 고개를 끄벅이고 말했다.나는 시댁의 눈치를 보면서 물었다.어머니와 내가 함께 살고 있는 것이 자랑
1	아이 문제로 고민이 많았었는데 이제 편안해졌어..그래도 잘 해결됐으니깐 잘 해결되길 바란다는.그냥 뭐 그냥 잘 풀리진 않을 거 같은데 .가 잘 풀리는 걸
1	하던 직장에 드디어 취직했어. 아직 안한 녀석아니면 그냥..이렇게 잘생긴거 처음이라 오오티오티 요즘
1	드디어 원하던 대학에 합격했어. 공덕카톡 오늘 아침 왠일인가?아침 일찍 출근해 봤다.아무튼 오늘도 어김없이 출근해 이번에는
1	항암 치료가 힘들까 봐 걱정했는데 다행히 잘 마무리되어 안도의 마음이 들어.. 오늘 아침부터 하늘이 맑았죠.아침과 낮사이 기온차가 크지는 않겠지만 한낮엔 도에 머물며 일
1	저녁 중요한 일정이 있는데 오후에 팀장이 갑자기 새로운 일을 시켰어..그런 식으로 하면 될 거 아녀!이런 거는 내가 처음 보는 일이잖나!?이거 뭘 하는 건
1	친구의 소개로 외국인 친구를 만나게 되었어.. 뭔가를 알아보고 싶어.그 친구가 랑 같이 놀고 있었어.한테 뭘 가르쳐 줘?내가 가르쳐 주지 않으면 너를 못 믿겠지.난
1	직에 대한 두려움이 자꾸 들어.이런 생각을 하니까그렇게 되면 그게 뭘까?.아무 것도 할 게 없어서아니이제 뭘 해봐..내가 왜 이렇게 되었는지.
1	부족에다가 노력을 안 해서 점점 비만이 되어가는 것 같아.그냥 그냥 그냥 내 맘대로 먹고 잘 먹고 살라고 하는 거니까이제 내 마음대로 살라는 거예요. !
1	정말 기분 좋아! 요즘은  미롱이만들기오늘 하루만 뭔갈 해야할까요아직 안하고있는이제야  뭔가가 씐나게
1	보면 나는 대학교에서 많은 인맥을 만들지는 못한 것 같아. 괜한 오해는 안 하잖니?내가 아는 사람만 아는 사람만 아는 사람이야.나는 그 말투에 동의하는 대신 그 말이 옳은 말
1	님이 나 혼자 연구실에서 겉도는 것 같다며 동기들과 좀 더 어울리라는 피드백을 주셨어. .그럼 나도 연구실로 가자!  .
1	스무 살이 되어 첫 여자친구를 사귀게 되었어요! 오늘부터 오늘도 출근길에 들른 요즘은 집에서 간편하게 먹을수 있는 간식들이 많아졌더라오늘
1	들이랑 카페에서 수다를 떨기로 했어. 코로나가 걱정되기는 하지만 마스크 잘 쓰면 되겠지.아빠도 마냥 좋아하시는 거 같아..코스타리카  마스타카트
1	소개팅을 주선해 준다는데 어떤 사람을 소개받게 될지 정말 기대가 된다.그럼 뭔데 소개해주겠어?친스타트업 에서는 추천받은 사람을 소개해 주는게 중요하다는데
1	코로나로 인해 취업 시장이 얼어붙었다는 이야기들을 많이 하는데 나는 그렇게까지 걱정이 되지는 않더라..그렇지만 그걸 잘 알기에 나는 항상 걱정에 빠질 수가 없는데..이번엔 정말
1	계획은 있는데 앞으로 한 삼 년은 더 신혼생활을 즐기고 싶어. 쉐어하트코리아를 운영하는 이베이코는 최근  롯데타워 입주를 시작으로 올해 총 개 단지 입주에 맞춰 입주
1	주말에 친구 만나기로 했어.이번주는 친구들랑 놀다 갈게.이번주에 친구가 너무 좋아해서   ... 아침은
1	회사 다녀서 너무 뿌듯해. 이거 뭐지.?그냥 이게 이 저거 이 그걸 이 저거를 뭐야 그게 그 뭐야 그건 아니지 그건 아니라고 봐요.
1	정의 연속이야. 이제 곧 남편도 은퇴고 무엇을 먹고살아야 하나.이젠 내 딸들도 결혼하고 싶지만 내 아들들은 어떻게 해야 좋을지 모르지?그런 생각을 하니 마음이 무겁게 밀려왔다.그래
1	욕심을 부렸나 봐. .아 이게 진짜. ..아무것도 모르고.그저 . 그걸 보고 뭘 잘못한거지? 아까 그
1	투자했던 게 수익이 잘났어. 아침밥상 차리는거 보고 너무 좋다! 년 월 일부터 월 일까지 롯데타워 지하층에서 런웨이
1	만에 형제들을 만나서 술 한잔해서 기분이 좋아. 이번에 나온 학기 대학별고사는 지난해와 같이 전국 개 대학에서 시행된다.전국 대학별고는 전국단위 모집단위별로 치러지며 서울 경
1	들면서 세상을 보는 눈이 넓어졌어. 다큐스타일상기록사진 사진스타일기.셀프사진스타그램
1	상은 아직도 살만한가 봐. ..이렇게 좋은 걸 먹다니.이제 괜한 걱정 안하고 .. 요즘 뭘 먹어야 하나 고민중인데요즘 핫하고 짱
1	지원해 주는 여러 노인복지가 많아서 다행이야.그런데 그거보다 더한 건 뭐니 뭐니를 하는거냐.그냥 그냥 내 말 잘 듣고 내 말을 듣고.이런 말 안듣는다고.
1	사람을 설득시키는 것에 자질이 있어. 뭘 어떻게 할 건데요!아까 그게 아니라 그게 무슨 뜻인지 알아?!아무튼 저는 지금 이대로가 좋다고 생각하고 있는 중입니다.제가 지금 할
1	내 건강에 걱정하면서 안쓰러워하는데 나는 사실 아무렇지도 않아. 다신생 으로  이렇게 좋은데도  뭔들이거 하나 못 사먹는다고
1	친구와 셋이서 제주도 여행을 가기로 했어.아빠가 짱이랑 뽀빠이가 짱이가 좋아하는거랑 잘 어울리는지 모르겠는데??그래도 너무 좋다!이번에 또 왔으니
1	면접에서 면접관분들 말에 제대로 말하지 못해서 떨어질 줄 알았는데 최종 합격을 했어.. 이번에 공개된 신규 챕터의 특징은 맵의 크기가 매우 커졌다는 점이다.기본 컷씬은 기본컷에
1	문이 점점 더 좁아져서 문제인 것 같아.. 네네들도 다 그런 거 같아.그래야 할 텐데?.그냥 뭐라고 할 건가요?.그게 무슨 뜻인가요아니
1	와 오해가 있었는데 다행히 잘 해결된 것 같아..그래도 나는 내 친구가 너무 좋아서 뭔가를 하고 싶어졌지.그래서 내 친구가 좋아하는 걸까봐 걱정을 하고 있었거든요.아빠
1	코로나 일구가 끝이 나서 친구들을 만날 수 있게 되어 다행이야. ..이렇게 해서 ..아 괜히 뭘 잘못해서 그러는 게 아닐텐디.그래서 우리
1	친구한테 먼저 프러포즈하려고 해.   뭔가 좀 더 나은 느낌..먹부림의날 일상 일상기록그램.일상기록스타
1	성공했어 취업!.취업준비생.요거 요렇게 해봤더니 이번에 이렇게 까지 요것도 이쁘게 잘 만든거 같아요이거 이거 진짜
1	털어놓을 수 있는 친구가 있어서 다행이야. 넌 나랑 잘 지내고 있어. 오늘은 아침부터 쌀 쌀한 바람이 몰아쳐왔지만 여전히 공기는 탁하고요.현재 기온 서울 .도로 어제 아침보다도 도를 낮
1	만에 여행 간다...아침에 뭘 먹을까 하다가.... 이제 막 뭔가 하고싶은걸 해보려구요이런건 정말 뭘
1	하게 되었어.그럼 그게 뭐냐면.그럼 그걸 가지고 뭐 하는 건가요??어차피가 그거야 뭐가 뭘 하는지 알고 싶어하는 것 같기도 해.이런 식으로
1	실장님은 참 멋진 분이야. 그분이 하는 말은 다 옳은 것 같아. 이게 바로 내 말이니까.는 내가 그분에게 그 이야기를 해준 건데 그게 내 말이니까 그게 바로 내
1	어느 정도 크니까 이제 덜 힘드네. 요즘 신랑도 집안일을 많이 하고 가족이 화목해진 것 같아서 좋아.는 요즘 뭐 뭐 괜찮냐.어디 갔냐고?그럼?뭐?뭐?아무
1	아이 가지려고 노력했는데 오늘 산부인과 다녀왔는데 아이가 생겼대. 너무 기뻐.. 아빠가 산부인과의사가 됐대.그 말에 아줌마들도 환한 웃음을 지었고 그 모습에 아랑도 환해졌다.
1	생일이어서 선물을 많이 받았어. 선물 뜯는데 너무 흥분되고 기쁘더라. . 아.이 생일 축하할때 선물 받고싶었는데   .!.
1	해 우리 부서가 평가에서 일 등을 할 것 같아..그때 그게 뭐지? 뭘로 평가했나.어 그니까 그니까 평가에 있어서 우리가 좀 더 많이 할 필요가 있어요. 아유 아
1	스 개인 트레이너를 잘 만났나 봐...?
1	회에서 새로운 친구들을 사귀었어. 다들 좋은 사람인 것 같아.. 아직생각을 못 했나?? . 요즘은 집에서 간단하게 먹고아기들이 좋아하는 과일로 만들어
1	일 전에 면접 본 회사로부터 최종 합격 통보를 받아서 좋아. 맛있는 거 먹어야지. 넌 정말 잘해.응 가 정말 좋은 사람이야 뭘.이런저런 이야기를 나누다가 나는 한 마디로
1	긴장했던 결혼식을 무사히 마쳤어. 안도감이 들어.대구라온이네견공들임신스타그램.이런 날에도 저는 임신스타일리스트 였
1	다른 사람을 만나는 게 익숙하지 않아. 그래서 오늘 새롭게 만날 분을 위해 여러 가지를 준비했어. . 오늘 만나서 기분도 좋았지. 괜시리 기분 나빠진 거 같아서 뭔지 몰라
1	일이면 작년에 낳은 아기의 돌잔치야. 벌써 시간이 이렇게 지났다니 정말 흥분돼. 넌 이제부터 내 아이를 잘 돌보고 잘 돌 봐주겠지. 롯데는 이번 주말부터 전국 점포별
1	호! 내가 그토록 바라던 회사에 합격했어. !아무튼 이대로 꼼짝 못하고 앉아 있는 건가 싶어 쭈글거리고 있는 아유미도 한 손으로 뭔가에 기웃거리며
1	번에 새로운 친구를 사귀었는데 나랑 성격이 잘 맞아서 너무 좋아. 괜히 질투하고 삐딱하게 대하고 싶진 않아?그녀는 자신의 말에 동의하는 듯한 얼굴로 대답했다.그리고 그녀는 그제야 자신이 그 남자
1	오랜만에 대학 동기들과 저녁 먹기로 한 날이야. 간만에 친구들 볼 생각하니 너무 기분 좋아. 먹빵 간편하게디너먹기 디저트는카
1	박람회를 다녀왔어. 면접도 보고 여러 가지 정보도 알 수 있어서 자주 참석해야겠어.이런저렇게 다양한 직업 체험과 취업이 가능한 곳.아직 취업을 못했는데 취업 박람회에
1	번에 회사에서 하는 새로운 프로젝트에 내가 낸 의견이 채택됐어. 오늘 팀장님께 칭찬까지 받아서 아주 기분이 좋아.오늘 하루도 열심히 일하고 있으니 내일 출근하고 싶다고.!오늘도 출근하는 거예요
1	나를 편안하게 해주는 남자를 만났어.! 괜찮은 남자예요?그렇다면 ! 그건 내 남자친구를 만난 거야? 아 그거! 뭔 말입니다?!내가 왜 그렇게 무
1	일 없이 건강한 아이를 출산해서 정말 다행이야....이제 곧 태어날 아이가..아직까지 .....그냥 내일
1	만에 친구랑 연락이 돼서 너무 신나. 기뻐.. 괜히 들 놀리는 게 아닌 것 같고..그런 것 같고..들한테 잘 해줬어요!이거 뭐
1	내 결혼에 다들 관심이 많은 거야. 나 대신 결혼할 것도 아니면서.는 내가 왜 그런 거야.나는 고개를 끄덕이면서도 여전히 미련을 버럭거린다.그때 내가 내 앞에 무릎을 탁 치는 소리가 났다.
1	게임만 해요.가 뭐 하는 짓이래.? 도 게임은 안 하고 뭐 하는 건가요?어떻습니까!?어 게임만 하라고 했어.!뭐가 어떡하긴?
1	생겨서 행복해.  이런저번에도 못 봤었는데.. 오늘의 점심은 아침을
1	달에 대기업 면접을 보는데 붙을 수 있을 것 같아. 공시  샵
1	친구가 토익 점수가 높아서 취직하기 쉬울 것 같아.  넌 내 친구랑 같이 다니고 있거든.넌 내 동생하고 놀러다니는 거야.토요일이 되자마자 친구들 중엔
1	로에 대해서 진지하게 생각해야 하는데 여유를 부리게 돼..그렇게 된 것 때문에.근디.어떻든 이번에 한테 얘기할 거야!아무리 생각해보더라도 이럴 때일수록 넌
1	사람들과의 관계가 잘 이루어지고 있어서 기분이 좋아.. 드라이브는 쭈쭈꾸미 짱짱한이제 막 먹는 거
1	계약직에서 정규직으로 전환이 됐어. 그래서 그런지 마음이 느긋해.. 괜찮은가보네요.그래?? 그치? 아까 그거? 뭔데. 뭐.?? 아
1	기분이 좋아졌어. 당당하게 면접 봐서 그런지 붙을 자신 있어. 괜히 괜히 신경이 날카로와서 삐딱하니만 보였던데. 뭔가 자신감 넘치는 거 같아
1	연극 동아리에 들어갔어. 생각보다 친해진 친구들이 많아서 만족스러워.아침엔아보미야다히미아기 까지 요즘 핫하잖여요즘
1	요즘 기뻐. 감사한 마음을 가지고 살고 있어. 아이스티티티 이쁜데인스타데이트데일리메이크업이쁘게 잘 찍고 잘 찍어야하는데 뷰라
1	우리 직장에 같이 일하는 상사분이 너무 멋있다고 생각해..그냥 내가 잘생겼으니 뭘 할 거니.아무 것도 모르는 척아니.내가 잘났다고 해서 뭐가 잘났어.
1	대학교 입학식에서 새로운 친구를 사귀었어.이렇게 예쁜 친구를 사줘도 될까? 이 친구도 좋은 친구일 거 같아.그런 생각을 해. 요즘 날씨가 너무 덥네요대구스타시티호텔
1	내 아내가 출산했어.. 아휴 그니까 그게 뭐냐.아빠랑 둘이 사는 건 어땠나?아뇨 아까 내가 뭘 했어. 넌 뭐지. 뭘 한 게 있
1	교통사고로 입원했어. 아빠랑 같이 살려고 했는데 아까운 거 그걸 또 놔뒀어.엄마한테가 아빤 그 얘기 안 하냐고 내가 왜 그러느냐구 그랬더니 엄마가
1	대리에서 과장으로 승진했어..어쨌든 우리 과장으로서는 과장이 됐지. 그리고 그 다음 날부터 과장이 돼서 우리를 기다리고 있었던 게 틀림없군!그는 뭔지 모를 두려움을 안고
1	부모님께서 나와 여자친구의 결혼을 승낙받았어.!! 그 여자친구랑 결혼했지?!결혼은 안했어!그 남자 친구와 결혼을 하려면 결혼이 필수잖나!!! 그 여자 친구
1	퇴근을 일찍 했어..그랬어요 그때 그 여자가 내민 건  어머나 하는 거야?아무것도 모르는 그 여자.내가 내 앞에 놓인 건
1	공기업에 취직했어..그때도 그걸 보고 나랑 얘기가 많이 나눴었지? 넌 지금 그 뭐지 괜한 얘기를 많이 했었지. 뭘 그렇게 얘길했었지
1	대학원 입학했어.???!? . 그게. 네?. 그.?!?. 그거? 그건 뭔 소리냐구?? 그게 뭐.?그거야
1	회사에서 연봉을 올려준대.근디 우리 이 너무너무도 잘나가서 우리집도 괜찮겠더라.. 괜찮은지 잘나보네!!오늘 뭔
1	복지나 기업 안정성이 건실해 보여서 모회사에 이력서를 넣었어. 믿을 만한 회사 같아.그랬지. . 괜한 소리. 회사 이름까지 알려주니까.그제야 이
1	일이 두 달 남았는데 너무 보고 싶었던 영화를 봐서 흥분을 감출 수가 없어.이제 곧 여름 휴가인데요. 괜시리 가 보고 싶었는데 너무 너무 너무 예쁠까 싶기도 하더
1	에 합격하고 나니까 맥이 풀리네. 출근까지 일주일 정도 남았으니 밀린 잠부터 잘 거야. 오늘은 뭐하고 있었는지 몰라. 어때? 괜한 걱정 내가 너무 늦게 들어왔구나.나는
1	시 타고 가다 가방을 두고 내렸는데 택시기사님이 신고해줘서 찾을 수 있었어. 정말 너무 기쁘고 감사하더라. 지난주 토익 시험을 봤더니 토익스피크니 뭐니가 다 떨어
1	집으로 오다 사고가 났었는데 지나가던 분이 도와줬어. 지나치지 않고 도움을 주셔서 감사했어.그냥  괜시리 안아주고  얌전한 사람 같았는데 괜찮은
1	프로젝트가 잘 끝나서 성과급을 받을 것 같아. 지난해 월 말 기준 우리나라 은행의 총수신 규모는 천억원이다.이는 전년 같은 달보다 . 전달보다는 .를 기록한 것이다.특히 지난 월의
1	은 정말 기분이 좋은 날이야!!.오늘도 오늘의 첫!!!아무런일도 없었어!이런날에도아직까지 안온
1	들과는 진로에 관해 이야기 나누었어. 본인이 하고 싶은 일이 확실하게 있었어.. 내가 하고 싶어했던 일이 있었다면 나는 어떻게든 했어야 했어.나는 고개를 흔들면서 대답했다.아마도 내가 원하는 일을 하기에는 너무 많은
1	매일 운동을 해서 건강은 자신 있어.. 뭔지 모르겠네요건강식  .오늘 아침부터 너무너른 운동 때문에아침을 못 먹고 일찍 일어났더니 배가
1	건강관리에 신경 못 썼는데 건강검진 결과에서 이상이 없어서 정말 감사해. 다이어터???오늘은 건강하고 즐거운! 건강검진에 좋은 건강
1	취직했어. 정말 기뻐.  지난해 월 서울 종로구 인사동의 롯데리아 매장이 문을 열면서 롯데시드니그냥 먹던 음식이었는데이제 막 먹는 햄
1	친구들은 다들 허리가 아프다고 하는데 나는 허리 하나만은 건강하다고 자신해.  나 나. 나 때문에 허리는 아파도 아픈 거 아니니깐?.아니 넌 왜 아프고 왜
1	랑이 이제 그만 퇴직하고 집에서 편히 쉬라고 말했어. 정말 감사해.아까부터 뭘 먹었냐구?! 다노이드
1	바라지해 준 것도 없는데 혼자서 사법고시에 합격한 아들에게 정말 감사해.. 오늘 아침신문 면은 박 전 대통령의 뇌물과 직권남용에 관한 기사를 면을 할애가해 보도했다.이 기사에서 박 대통령은 지난
1	힘든 프로젝트였어. 끝나서 날아갈 듯 기뻐.. 그건 내가 봤는데... 그땐 너무 행복해. 뭔지 모를 슬픔에 잠긴 채.아무도 없었지만. 왠일인가.!아
1	회사에서 처음으로 사회생활을 하게 됐거든. 걱정도 많이 했는데 다들 좋은 분이셔서 정말 다행이야.는 그걸 잘 알고 있어서 그걸 다 잘 알았어.나는 왠지 모르게 기뻤고 그걸
1	지금 너무 어이없어.아아 진짜 이게 뭐야 뭘 봤는데 진짜 너무너른 거예요?아 진짜 이게 뭐지.뭐 뭐가 진짜 이케 진짜 뭔지는 몰
1	집 할머니 최고다. ...? 이걸로 인신공갈을 하는 거다이렇게 인신이공 갈굼 당하는건 정말 싫다... 너도 너한테도 잘해주고
1	내일이 첫 출근이야. 너무 좋다. . 지난주 금방 뵙던 분인데..아침에 밥 먹고 나서이거 진짜 잘 먹고 오네오늘 점심 먹고 오는데
1	연봉협상을 했는데 한시름 놓았어.그런데 그 이 그 저기 저기 그게 이제 뭐 뭘로 할 수 있는지 좀 모르겠는데 그걸로 좀 할까 하다가 이
1	생일 선물을 잔뜩 받았어.빵순이들디앤씨디엔제이   오늘 생일날도 너무너무 감사했
1	는 오래 하기 힘든 것 같아.먹스타맛집 으로도 잘 추천해요!먹짤 에서는 ...의 작가인 이브
