,emotion,generated_sentence
151,E67," 그리고 이거 좀 더 많이 봐.
이번엔 좀 많이 봐.
그런 것도 있긴 해 그런데. 이거는 뭐지? 하는 사람이 별로 없거든요.
"
152,E61," 그거 보고 난 다음에 뭔 일이 있었지. 너를 위해서 넌 잘 할 거야, 그걸 어떻게"
153,E69,"!!
이제 막 입사해서 면접 볼 때 뭘 해야 하는 지 알겠는데 뭘 어떻게 할까??!?!!!!
그래, 그거 진짜 궁금한 거"
154,E68,"""라며 감사하다는 말과 ""어머님의 진심이 전해졌습니다. 저를 사랑해 주세요~!"" 라는 말만 남기고 떠났다.
이번 공연에서 '"
155,E68," 이걸 어떻게 할 수가 있어요~!!""
그렇게 말하고서 나는 다시 일어나 문을 열고 밖으로 나가려는데 누군가 문을 두드리는 것이었다.
나는 문을 닫았다.
나는 문 앞에 서서 나를 기다리고 있었는데"
156,E66," 이거 너무 아까워? 어. 이걸 어떻게 해야 되니 이거를 뭐야? 어머머머~ 아~ 어~ 어.
어어머"
157,E67," 그래서 내가 괜히 미안한 마음에 미안을 느껴. 내가 미워서 미움받는 거야.
그래도 미움받을까 봐.
미안할 거 없어?
내가 미움받을까 보아"
158,E68," 그리고 나 혼자만의 시간도 많아졌어.
어~ 그리고 이제 뭐~ 뭐~ 어르신이 이제 그거 하고 싶어서 그거를 이제 이제 어머님의 도움을 받아가신다든지 아"
159,E60,"""라고 말하는 것으로 시작합니다.
직장인으로서 이런저럼 생각하면서 한 말이죠. )
이때는 회사 동료들과 이야기를 나누며 '"
160,E67," 그게 지금 우리나라 사람들의 가장 현실인데 은퇴를 하면 한 육만 원을 저축해야 돼요.
예. 그니까 한 삼백만 원은 있어야 되는 거거든요.
"
161,E63, 그래서 저희 집에서도 월 사십이 일이면 사백육십사 일이 되거든? 그걸 사백팔십이 일에 적금 넣고 있는데요. 네? 네~ 그러네요
162,E62," 그걸로 충분해!"" 라는 식의 대답으로 끝나지만 이게 왠만한 남성이라면 다 알아.
하지만 이건 그냥 웃기지만은 않은 것 같은 기분에 사로잡힌 여자"
163,E68,"""
그렇게 말하고는 다시 그 방으로 돌아왔다.
""이젠 그만 가겠소.""
그는 잠시 생각에 빠졌다.
이미 그 방으로 들어갔던 그는,
이젠 더는 그 방으로 돌아오지 않으리라,"
164,E69,"'하고 생각하면서 시골에서 살고 싶었다.
그러면서 나는 그 꿈을 실현시킬 만한 새로운 길을 찾기 위해 고민하고 있었다.
'나는 어떤 사람일 거예?'라고 묻는 것은 내게는 아주"
165,E63," 그리고 이제 이거 또 뭐냐 하셔가져. 어.
어.
어.
그래가져.
그래 가줘. 그래.
그래 가봐.
어떻게 해야 돼? 그"
166,E61," 오늘부터 다시 해야 할 거 같거든.""
아무튼 이대로라면 오늘은 정말 죽을 쑤어놓고야 마실 수 있을 듯 싶었는데 그"
167,E62," 내가 왜 그렇게 많이 웃고 있는지 몰라. 너 왜 그래?
내가 봤어?
그런 게 아니지?
아냐. 그거 <unk>"
168,E62, 그리고 또 내가 하는 일은 그 사람의 일을 내가 잘 알잖아! 그 사람하고 같이 일할 수 있게 되면 나는 그 사람에게 내가 어떤 역할을 할 수 있는지를 물어볼 거예! 내가 어떤 사람이
169,E64," 내가 너에게 이렇게까지 좋은 사람이라고 할 순 없어? 내가 그게 무슨 소릴 하고 있어.
나랑 같은 사람이라고 생각했어??
내가 너에게 얼마나 많은 것을"
170,E69," 너를 사랑하는 건 너 뿐이거든. 그리고 네 마음을 알아주는 것도 너밖에 없을 것 같구나.""
나는 그의 눈가에 맺힌 미소를 보고서야 깨달았다.
아무런 말도 하지 않았다.
그는 나의 말을"
171,E69, 그러니까 이~ 이년 동안만 해도 이년 내내 결혼해서 아이도 낳을 생각을 안 했는데. 네네예? 아이고 예. 이년이 됐으니 이년이 돼서도 결혼하고 싶어
172,E69," 그 남자한테 사랑한다는 말을 못 했잖아, 이거지 뭐. 내가 그 남자에겐 정말 사랑할 줄 알았던 남자잖어?""
나는 뭔가에 쫓긴 듯 눈을 떴다가"
173,E60," 아하 아이고 아~ 그니까 이제 이십 년이 다 된 거지.
어~ 이십 년이 넘으면 그~ 그"
174,E65," 그거 참 대단하다고.
그래, 난 그걸 좋아해서.</d> 지난주 말. 경기도 용인시 수지구의 한 초등학교.
"
175,E66," 우리 학교 다닐 떄는 너무 기분 좋고 기쁘더라는 얘기도 들었던 적이 있어.""
김영란 씨는 그 말을 듣던 자리에서 ""나"
176,E69," 하지만 이번에 다시 만나자구. 이번에야말로 그건 안돼요. 그게 더 이상 미룰 수도 없는데.""
그때 문밖으로 한 여자가 들어왔다.
그는 그녀의 어깨를 잡고 웃으며"
177,E63," 그게 아니라. 어. 내가 사귀는 여자랑 같이 있을 거야.""
그런데 그때 갑자기 갑자기 그 남자랑 같이 있을 것 같은 느낌. 나는 그 여자가 그 남자보다 더 예쁠"
178,E65," 이젠 대박이여! 이대로라면 대충 대박은 무슨 소용인가.
그럼 이대로도 뭔 소릴 하는 거야, 그거!
""대박이여, 너, 대박이여, 이거 "
179,E60," 그건 아니잖나.
그냥 뭐야 그니까 인턴에서 일하던 사람이니까. 인턴에서 일하는 사람은 그게 뭐라고 생각하느냐면. 인턴을 하면은 어~ 이~ 이~"
180,E69, 어어어 어 그게 이제 뭐 어 이게 뭐 이케 그게 그거 뭐지? 그~ 그게 이제 어~ 이제 그~ 그거 이제 어 이게 인제 이거 이
181,E69," 그런데 내가 일등이 될까 봐 걱정했었지? 내가 1등일까 하는 걱정이 들기도 했는데 다행히 일등이 된 것 같아서 나도 행복했어.
내가 이"
182,E69," <unk>가 이걸 어떻게 해야 하나?
나랑 같은 동호회인 것 같은 느낌이 들어서 말이야? <unk>랑 같이 나가기로 하고 왔어.?
아니.!
"
183,E66," 그치 그치? 내가 왜 그러는데.""
""그래, 내가 어떻게 해줄 수 있대!"" 나는 씁씁했다.
그렇다고 내가 왜 이렇게까지 애틋하게 애"
184,E69,</d> 한국판 이름은 '코우키' 였으나 일본판 이름처럼 한국식 발음이라 일본판 이름이 아닌 '후지미즈카' 라는 뜻인 것으로 보아 코
185,E69," 내가 왜 그렇게 바빴을까.
그건 그거 때문이지. 뭘 바꿨다는 거예요!""
나는 고개를 갸름한 얼굴에서 천천히 고개를 갸륵이 저으며"
186,E68," 그런데 그 남자 친구가 우리 집에 와서 나를 기다리고 있다는 사실을 알고 깜짝 놀라면서 말이지. 난 내 말을 들었을 뿐이거든!"" (웃음)
그 남자 친구가 우리 집으로"
187,E67," 그래서 그게 생각 나는데.""
그가 내 말을 끊자 그는 고개를 저었다.
나는 그 남자가 나를 좋아하지 않는다는 생각이 들어 내 말을 막았다.
그녀는 내 말에 대답도 못하고"
188,E63, 네네. 이걸 가지고 이걸 갖고 또 이렇게 이케 뭐 뭐 뭐 뭐 이~ 그~ 뭐 뭐~ 이걸 갖고 뭐~ 이~ 이케 이렇게 그~ 뭐~ 그걸 갖고 이렇게 이
189,E69," 우리 대표님이 그게 다 잘 됐다는 거지.
그런 식으로 해서 내가 사과를 해야 되는 상황이 되면 사과도 안 해야"
190,E68," 그 전에 이미 신혼 여행 계획을 잡았다고.""
그가 이렇게 말하는 순간 그는 갑자기 눈을 번쩍 뜰 수 있었다.
그가 신혼을 계획할 때의 그 순간이었다.
그의 눈은 그처럼 빛났"
191,E69," 그게 아니라면 이~ 어머님께서 이거를 어떻게 하세요. 예. 그게 안 되죠. 어.
이제 저희가 그거를 좀 더 좀 어트프게 하"
192,E65, 어~ 이 정도야? 네~ 네네네. 예. 어떡합디다. 어~ 어머나! 어어머나
193,E66," 가족에게 가장 먼저 하고 싶다.""
""이번 기회로 가족들이 행복한 노년의 모습을 그려보자. 내 인생의 소중한 순간은 가족들 모두 행복한 순간을 만들어야 한다는 것을 다시 생각해"
194,E61," 내일은 또 만나고 말 거야. 내가 그 은인을 찾아다니고 있어? 네? 네, 예?""
""네? 은인 같으니라. 은"
195,E67, 내가 너무 좋아했던 노래였어. 내가 그게 너무 너무 좋아했었나. 그리고 그게 그 노래
196,E69," 지금 주가가 워낙 많이 올랐기 때문이니까, 지금부터라도 지금부터 투자해서 지금부터 차곡 차분히 차"
197,E61,"""라며 눈물로 소란을 피우는 사람들을 보면서 나는 한 마디 했다.
그러고 보면 내가 할 수 없는 일을 하는 게 아니라면 할 수가 없는 일이다.
이렇게 하는 것이 나의 유일한"
198,E60,".
아침에 뭘 먹었는지 모르겠네~ ᄏᄏᄏ</d> 오늘부터 다음 달 2일까지는 '에스앤씨어터'가 진행하는 여름캠핑캠프를 진행한다구요.
에"
199,E68," 그래서 나는 내가 십 년이 지나서 연금 연금에 대한 지식이 없어졌다는 사실을 알게 되었어요. 하지만 난 내가 보험이 있다는 사실을 전혀 알 수가 없어요.""
내가 이렇게 말했"
200,E69," 그니까 그걸 할려면 뭐가 필요할까? 뭐 그~ 뭐냐? 이거 뭐지?
뭐지 뭐냐면 이게 뭘 하는 거냐 하면 그거 뭣이? 어~"
201,E65," 그런데 검사 결과가 좋아져서 내 눈으로 봐도 뭔가 의심되는 것 같은 느낌이 들어서 검사를 다시 하게 되었거든.
그래서 내가 직접 검사하는 것 같"
202,E64," 그래서 그~ 그거 때문에 내가 더 좋아하고 또 아이한테도 좋아할 거 같더라.
그니까 이번에 그거하고 같이 이제 그거를 같이"
203,E67," 이걸 갚지 않으면 그 돈을 다 날려버리겠다는데.""
나는 고개를 갸륵이 젓는다.
""그래? 이거 뭐냐! 그거 다 날려버리고 난 뒤에 다시 돌려줘"
204,E67," 그건 그렇고.
아무래도 그걸 어떻게 극복해나가느냐, 이걸 잘해낼 거 같으면 그쪽을 지원할 수 있는 사람이 있어야 하지 않을까 하는 생각을 해"
205,E64," 그치?""
""그렇다면 내가 그게 무슨 뜻일까 궁금해!""
""그래, 그래. 그거야 나도 알잖냐"
206,E67," 이 정도 되면 검사 결과를 다 맞혀도 되는 건데, 검사 결과가 다 맞지 않아서요.
네. 그 정도 되면 검사를 해 줬다고 하면 이거 좀 더"
207,E64," <unk>가 너무 감사하더군!!"" 라며, 웃어 보였고, 그 외에도, 그 동안 열심히 노력해준 동료들에게 감사한 마음"
208,E68," 그 집인데 이게 뭐예요, 저~ 집이라고 하잖니까.
예. 근데 이 집이라고 해서 집이라는 게 어떤 그런 거예요라고 하는 거는 그냥 그"
209,E67," 이제 막 입사해 보니깐. 어머님, 이제 직장인은 아니잖아요!
그렇게 되면 어차 피도 못 흘리고 말 테고, 어쩜 이렇게까지 될지"
210,E68," 너희들도 같이 놀자고 했는데 그거 때문에 내가 좀 힘들어. 나 혼자 살려고 그러는 거지.""
아내가 갑자기 화를 냈어.
""아니, 왜 이래요. 나 혼자 살아"
211,E66," 아유 합격이야 아~ 네. 합격 아하 근디 아이고 네네네. 어어 어어 어어.
어 어~ 합격은 아니네요.
예에 예. 네"
212,E66," 그 친구가 너무 귀해서 너무 좋더라.
그래, 너가 너랑 결혼해서 애 낳아서 내가 얼마나 행복했니? 하는 마음으로 결혼했거든,"
213,E63," 그땐 그건 아니었는데 지금은? 아~ 그래.
나랑 잘 살았는데 결혼할 때? 나 지금"
214,E60,"!
#육아의일상#유모 #육아가유학#아들맘 #육아 뽀뽀</d> 2016년 12월 1일 <unk>
<unk>byjejong 으로 리뷰 작성중"
215,E67," 하지만 이젠 서로 다릅니다.
서로 다름을 인정하고 서로 다릅니까?
서로가 다릅니다. 만나보니까 서로에게 더 많은 사랑을 느끼고 있네요.</d> 이번엔 한남"
216,E67, 아빠가 좀 잘 챙겨서 잘 해 놔야지 아빠는 좀 걱정 많이 하고 그러네. 그러니까 엄마도 이제 좀 잘 해 둬서 네
217,E65," 난 너랑 같이 놀러 다니지 않았거든, 그 여자랑 같이 살자고.""
""그런데, 난 남자 친구야."" 나는 그 여자친구와 얘기를 나하고 나눈 적이 있었다.
""난 남자 친구"
218,E60," 너무 기쁘고 감사했지. 괜찮다. 잘 됐네.""
아내는 시누이와 단둘만 남았다.
그날은 아침 일찍부터 저녁 늦게까지 시부"
219,E63," 그거 하고 싶어졌지.
그랬던 거지. 그래서 이제 다시 한 바퀴 돌고 싶어서. 아~ 근까 뭐~ 아까도 뭐~ 얘기한 게 그~"
220,E60," 그땐 내가 너무 부러워.""
나는 다시 그 이야기를 들었다.
이젠 내 말을 믿을 수 없다는 것이 이유였다.
이젠 나도 이제 더 이상 내 말이 거짓이라고는 믿지 않았다.
그렇게 내가 내 말들을"
221,E60," 하지만 난 지금껏 한 일이 없어.""
이렇게 말하며 그는 다시 한 걸음 더 나가기 시작한다.
그가 한 번 다시 한 걸음이면, 그가 다시 원한다면 그가 그 길을 걷지 않으리라 마음속으로"
222,E67," 수술도 빨리 끝마칠 것 같아서 걱정하지 말고, 빨리 치료받고 싶은데 수술도 잘 끝나야지.""
""수술을 끝마치려면 시간이 좀 더"
223,E67, 너희 팀은 그걸 다 해결했다고 생각했었지 뭐. 그리고 너희는 너를 믿고 있었지 뭐. 네? 팀장은 내가 팀장이 될 자격이
224,E63, 그런데 친구들은 다 알고 있는 이야기야. 친구의 친구들이 친구로 소개를 해서 내가 아는 친구가 생겼다는 거지? 그게 바로 친구가 생겼다라는 거지! 친구는 내가 아는
225,E60," 그래서 이걸 또 어떻게든 극복해야 돼.""
나는 그제껏 해온 일이니까 내가 할 일이 뭐냐고 묻자, ""내가 하는 일은 내가 할 일""이라 대답하며 말했다.
그러면서도 나는"
226,E64, 그리고 그~ 다이어트는 뭐 다이어트의 또 한 가지 방법이라고 생각을 해 봐. 어~ 그니까 이제 우리 몸속에 이제 어떤 어떤 그 다이어트를 하는 그 방법들이
227,E64,"""
아무것도 모르는 아까와는 전혀 달리 아줌마의 목소리가 점점 커졌다.
그녀는 씩 웃음을 터트렸다.
그리고 아저씨에게 인사를 했다.
""저 아저씨! 아저씨는 우리 엄마입니다. 우리"
228,E64," 그런데 나는 그런 친구들한테 잘 어울리는 사람이 될 수 있다는 확신도 있어.
나는 그런 사람을 좋아하지 않으니.
그래야 좋은 인연이 될 수도 있어.
그래도 나는"
229,E66," 그러니까 내가 그 친구한테도 그런 이야기를 한 것 같애요.""
""어떻게 그렇게 됐지? 너, 그 친"
230,E68,".
이렇게 된 이유는
친구와의 첫 데이는 스킨케어를 위한 첫 시간이라는 것뿐이야
스니커즈, 에어로빅 등 다양한 운동"
231,E68," 하지만 너무 무겁지 말고 잘 써.""
나는 왠만해 보이지는 않으면서도 그게 내 생각인 모양"
232,E62,</d> 지난달 30일 오후 6시경 부산 남구 문연동의 한 건물 옥상으로 올라온 20∼30cm 가량의 등산복 바지와 검정 운동화가 가지런히 놓인 채
233,E66, 취업은 꼭 해야 할 일이지 내가 할 일을 안 하는 것은 아니다 싶어서. 그래서 나는 취업 준비도 많이 했다. 취업 준비
234,E66," 그건 내가 결정할 일이고 내가 결정해야 할 문제. 내일 당장 내년부터 신랑이 결혼을 해야 하는 건 아니고.""
""그래. 내 생각엔 내가 결혼"
235,E63," 친구들한테 미안해.""
그녀는 다시 말을 꺼내기 전까진을, 그 동안 그녀가 해온 일에 대해서 다시 생각해보았다.
그녀는 다시 말을 꺼내지 못하고 고개를 떨궈댔지만 이내 말을"
236,E62," 그리고 내가 뭔지 몰라.
이제 내가 할게 뭔지는 모르겠어!
내가 너에게 할 얘기를 다 하고 왔어.
내가 널 어떻게 해야 하는 건지 모르겠어.
이제 네놈"
237,E68," 내 생각엔. 내가 할 수 있는 게 뭔데요? 그걸 어떻게 하겠다는 거지?
내가 하는 거, 그게 <unk>니까?
내가 하는"
238,E65," 그건 나도 잘 몰랐다. 내가 그걸 알아버려서 그런 거지. 난 그걸 몰랐고 그거를 알면서 어떻게든 내가 뭘 할 수가 없는 상황이었다. 그거야말로 내 잘못이야.""
"""
239,E60," 그런데 그 수익에 대해 잘 안 알고 있었는데 그게 좀 이상해졌어""라고 했다.
이런 투자자들의 투자 심리를 반영하듯 최근 국내 주요 증시 상장 종목들의 주가 흐름이 좋지 못했다.
지금은"
240,E62," 그리고 내가 좋아하는 햄릿과 내가 좋아한 맥주는 꼭 한 번 먹어줘.""
이렇게 말하는 그의 말에,
""그렇게 좋은 사람이었나요? 햄"
241,E63," 그리고 내가 지금 살고 있구나, 내가 너를 사랑하게 되어. 내가 널 얼마나 사랑했니? 너와 내가 함께 살기를 바라니 얼마나 감사하냐. 그리고 내 사랑하는 나의 친구들!"
242,E60, 내가 지금 그~ 어차피가 이십 대인데. 내가 어머님은 이십이 살이고 그까 내가 이년 정도 됐으니까 내가 지금 그게 뭐가 되든 그거 뭐지 뭐
243,E62," 그래서 이게 우리 국민으로서 굉장이 자랑스러워요.
이렇게 우리 노인들도 다 잘 살 수 있고요.
그게 우리 사회에 굉장을 자랑스러운 일이지만은 우리 국민들이 정말"
244,E69, 하지만 그건 어디까지나 내 생각이지! 나는 너와 나의 관계에 대한 믿음을 잃지 않으려고 노력하고 있다. 나는 너의 마음을 이해한다. 하지만 내가 내 말을 이해한단다? 나는 너와 내가 함께 있는
245,E66," 그래서 난 내 건강을 염려해서 병원에 가기로 했다.""
""어머! 내가 내 건강을 책임져 주니까.""
그런 내 모습을 보고 나는 고개를 숙인 채"
246,E60," 넌 내 친구가 되고 싶어.""
아이는 내 친구가 되고 싶다고 말했고, 나는 친구에게 내가 어떤 일을 하고 싶냐고, 친구도 내가 누군가를 만나보고 어떤 일을 하는 데"
247,E67,"</d> 지난해 12월, 미국 캘리포니아에서 한 남성이 자신이 사는 빌라를 경매하는 것을 목격했다는 뉴스의 기사가 나왔다.
그런 일이 있었는데 이"
248,E61," 하지만 나는 여전히 그걸 극복해야 하는 거야.""
""난 그 사람이 내 인생을 바꾸는 거에 동의해.""
그는 이렇게 말하며 다시 일어설 준비를 했다.
그리고 그 길로 곧바로 전화를 걸어 왔다.
"
249,E67," 하지만 이게 다 해결되서 다행이에. 그거 때문에 이걸 좀 잊고 있었던 거야.
그냥 이게 뭐라고 하는 건가?
그럼 내가 그~ 이걸"
250,E67," 그리고 나 역시도 나 같은 친구들이 더 이상 우리 집에 들어오면 우리 집에서 못 견디는다고 생각하고 있거든.""
그때 나는 다시 한 마디 덧붙였다. 만일"
251,E69," 그래서 내가 너한테 전화할 때 내가 안 받는데 너가 먼저 전화했어.
나한테도 연락해줘. 내가 너랑 통화했을 때는 내가 전화 안 받았어.
내가 전화를 받지"
252,E64,"!</d> 지난번에는 저희가 저한테 전화했습니다,
그런데, 그걸 보고 제가 저한테 물어봤습니다,
저희도 그렇고, 제가 저한테 전화를 안해서 그런건데. 그거는."
253,E61," 그 친구와 함께 여행하면서 나도 여행하는 즐거움에서 빠져나와서 더없이 행복했어. 그 친구가 나를 찾아오길 바라니까, 나도 여행을 떠나야겠다는 생각을 해보았"
254,E68,"""
""그런데 왜? 내가 무슨 일이 있어서.""
나는 왠지도 모를 불안에 빠져 있는 자신을 발견하고 말했다.
이번엔 무슨 말인가를 하려고 했다.
나는 그 말이 괜찮았다.
나는 왠지를 몰라.
"
255,E64," 하지만 나는 내 인생을 사랑했거든. 그걸 잊지 않겠다고 맹세했거든.""
이런 얘기라면 그 얘기를 들어도 될까?
이건 내 인생의 어떤 부분이겠지!
그런 식으로 말이다.
하지만 이 말은"
256,E62," 내가 그분이 하고 있는 말은 다 맞는 거 같아.
내가 그렇게 생각한다면 나도 그런 생각도 하지 않아. 뭔가가 그렇게 될 수 있다는 생각이 들"
257,E63, 아~ 아빠는 이제 아빠는 아~ 우리 아빠는 우리 아~ 아빤 이제 그거 안 좋아
258,E60," 너무 행복하다""고 말했다.
김씨는 지난달 25일 오후 6시에 경기도 고양시 원흥역 인근 한 편의점 앞에서 술에 만취가 됐다가 119 구"
259,E65," 너무 행복해""라며 눈물이 핑 돈다.
김 대표에게 선물을 전달한 김씨는 지난 3월 초, ""고마워, 고생이 너무 많아 미"
260,E61," 내일부터 내일까지는 평가 결과가 나올 것으로 보고 있는데 평가 결과를 바탕으로 다음 주 중 발표할 계획이야.""
그렇게 말하고 나서 그는 한숨을 내 쉬면서 말했다.
""내"
261,E62,"""라고 말했다.
그는 ""그가 '내가 왜 이렇게 바쁜 거니'라는 생각이 들어서인지 내가 바쁘게 일하는 걸 싫어했다""고 덧붙였다</d> 지난 주말부터 시작된 이번 추위가 다음주로"
262,E64," 그게 내가 좋아하는 일이었나. 뭔가 새로운 것을 만들어보자 하는 생각이었지.
이렇게 좋은 친구들이 생겨도 나는 여전히 좋은 친구를 사귀지는"
263,E68, 응. 아유~ 맛난 것 먹어야겠어. 어머님! 응~ 맛나게 잘 드셨네. 어유~ 맛있는 걸 먹어야지
264,E67," 하지만 난 이제 그만 놔두고 싶어. 내가 너무 늦었다고 생각했거든. 난 지금껏 결혼식에 대한 생각을 전혀 하지 않았던 거지.
그래서, 이제부터 내 결혼"
265,E67, 그분이 내 곁에 있는 거야! 그분을 만나는 거는 그분이 나를 사랑하는 마음이 아닐까! 그분을 만나는 건 나를 위해서야
266,E65, 아기는 이제 곧장 우리 집으로 가버리게 됐어. 그리고 우리 집에 도착하자마자 엄마 아드님이 나를 불러. 아빠를
267,E68," 그리고 내가 너한테 준 그 돈은 정말 고맙다.""
그녀는 그 순간, 내 마음을 사로잡는 힘이 있었다.
그녀가 그렇게 말하는 것은 내 마음을 흔들어놓으려는 의도였는지도"
268,E60," 그래서 나도 모르게 나도 좀 잘 어울렸어? 하고 싶었던데 어.
어어.
그때 내가 뭔가에 좀 끌리는데 어어.
그렇게 되면 내가"
269,E68," 나만 해도 오늘 저녁은 뭘 먹어야 할지 막막했어?""며 ""아직까지 내가 뭘"
270,E66, 그리고 또 그거 다들 면접에 대해서 물어보니까 면접관이 자기 소개서도 잘 쓰고 또 그 면접을 본 사람들이 자기한테
271,E68," 그리고 내가 좋아하는 건 뭐니 뭐니는? 그건 뭐야. 뭐야 그거.
이거 뭘"
272,E67," 난 그 남자의 얼굴을 보자마자 기분이 묘하다며 나를 쳐들었단 말이여.""
그는 내가 그 남자를 처음 뵌 건 그때쯤으로 알고 있다고 했다.
그때쯤은 내가 내 앞에"
273,E64," 우리 엄마도 그 아이도 건강하게 컸어요.""
""우리 아저씨는 너무 행복해서 우리 엄마를 위해서 정말 열심히 일하시는구나? 그걸로 행복했으면 좋겠"
274,E68," ^^ ;ᄏ
#대구 <unk>cgfree.coff.n
#대백프라자(대봉역) 대박!!!! 대박"
275,E65," 그거야. 내 결혼은 어떨지 모르잖아, 나.
그렇게까지 할 수 있으리라고 생각하지?
어떻든 결혼을 할 수밖에 없는 거"
276,E63,"""
""이봐요, 아저씬. 그건 내가 <unk>가 하는 거 아니에욧, 그걸 어떻게 해. 그거야 내가 알아서 하잖여요. <unk>는 그게 무슨 뜻이에욧!"
277,E60," 하지만 내 인생엔 행복이 없단 걸 알고 있으니까.
이젠 나도 뭘 할까?
아직까지 내가 행복하지 않으면 어떻게 행복하겠어?
이젠 내가 원하는 걸 하고 싶은 게 무엇인지 알게 됐어요.
아"
278,E69, 그래서 면접은 한 번 보러 가기로 했는데 한 달에 몇 번은 못 볼 거 같기도 하거든? 그니까 그거 보려면 꼭 한 번에 가야 되는데.
279,E62, 그리고 토익을 공부하면서 영어공부를 하는 친구들은 더 많아지지 않을까? 그리고 토익은 영어공부는 하지 않더라도 영어를 더 잘하는 친구를 많이 보게 되면 더 많이 영어를
280,E66," 내가 왜 이런 일을 당했나.
그렇게 생각했지.</d> 서울시는 올 상반기에 서울시내에서 판매되는 자동차는 총 1만3142대, 이중 승용차의 비중은 약"
281,E68," 그리고 내가 너무 행복하니깐, 내가 더 좋아해.""
""그건 그렇고 나도 행복하니.""
아빠가 내 말을 들었어.
나는 엄마처럼, 내 말에 고개를 숙였다.
그리고"
282,E66," 그거라도 하고 싶어.
그래서 나는 그게 좋은 방법일거 같아?
그게 좋아서.
그래, 그게 좋아?
그래. 그건"
283,E69," 내가 면접 볼 때도 그랬잖나.
그렇다고 내가 당당하지 못하다는 거 아니야! 나 진짜. 괜찮은 사람인데? 내가 왜"
284,E64," 우리 친구들한테서 좋은 인상을 받고 싶고. 그래서 우리도 연극을 좋아해요.""
이미지가 좋으면 연극에도 많이 나올거라 생각하고.
나는"
285,E61," 그건 그렇지, 내가 너에게 얼마나 고귀한 사람이었니?
그럼 그 사람이 나한텐 어떤 존재였지.
나에게는 그 사람이 내겐 얼마나 큰 존재였던가요?
아니,"
286,E62, 그게 <unk>네들의 가장 기본적인 업무야. 우리 회사도 그런 직원들에 대해 더 많은 관심을 쏟아서 우리 직장이 더 나은 곳으로 발전하렴! ᄏ
287,E68," 그리고 내가 이걸 뭘 할 수 있겠어.""
""이건 정말 중요한 일이에. 이걸 어떻게 하면 좋을지, 어떻게 해서 하면 좋겠다는 거야!""
나는 그 말을 하고 싶어졌다.
"
288,E60, 난 임신했을 거예요. 임신한 게 아니고 임신했을 테야! 난 그게 내 운명이에! 내 임신도 임신한 거지! 난 임신할 테고. 내 임신도 난 임신했어.
289,E61," 그 때 그 사람이 나한테 전화를 걸었어. 그때 그 남자가 나를 보고는 뭐냐. 내일 아침에 출근할 때 뭘 하겠다는 거지?
내가 지금 어디 있나 보군 그래? 그"
290,E60," 그래서 그 자리에 앉을까 했는데 내가 너무 놀랬어.
이거 뭐야 이걸 뭐냐면 그게 <unk>는 뭐야? 그게 그~ 이게 그게 이제 뭘 말하는"
291,E61," 그리고 결혼이 확정되어서 나는 그 남자랑 결혼을 할 거야.""
""아무래도 나는 결혼을 하지 않겠어요.""
""결혼할 생각은 없는 건 아니겠지. 내가"
292,E63, 아빠는 출근 안 하고 아저씨와 함께 저녁 식사를 한 적이 있는데 아~ 그래요 아까 말씀하신 것처럼 어~ 아유 아~ 그래요. 예 예 아까 말씀하실 것처럼 그게
293,E60," 그리고 나 같은 경우도 취업한 지 6개월이 지나니까, 이제 겨우 취업 준비를 해야 되는데.""
""어디로 가야 되니? 그거 어떻게 해?""
김경민이 대답하는 바람에 김씨는 고개를 떨"
294,E60, 그래서 이거 뭐가 될까 싶어요. 이~ 어~ 저~ 이십오 년도에 어떡하지. 네네. 이게 인제 뭐 이거 어떻게 될 거야 이게 인제 저~ 어머 어
295,E68," 이게 무슨 말이야! 이걸 다 내가 어떻게 할 수 있어!
이제 내가 너한테 다 졌으니 너에게 줘도 되는 것 아닌가.
그렇게 되면 네 잘못은 너만 질"
296,E62," 내가 이 회사를 그만두겠다고 했을 쯤이면 그건 이미 알고 있었거든.
""아니. 나도 이 회사에서 오래 일했"
297,E65,"</d> 이젠 더더군요.!
#아기옷추천#베이직패밀리룩추천.
베이직한 퀄리티에 베이"
298,E66," 어서 들어가자꾸네.""
""이제야 겨우 잠에서 덜 깨어난 모양인데 어딜 다녀오셨나"
299,E60, 그분들한테 정말 죄인같이 생각했거든. 그분을 보고 나도 정말 미
300,E61," 그래서 우리도 다 같이 가겠다라고 했었잖아, 그래서 우리가 다 함께 가자라고 얘기해줬는데"
301,E61," 기대하는 바입니다.
하지만 이번에도 성과급의 규모가 큰데다, 이번 프로젝트 자체가 큰 규모라는 점은 우려되는 상황이고요.
특히 이 프로젝트에서는 또 한 번 문제가 됐습니다.
바로 이 부분이 또"
302,E69," 오늘은 뭘 먹어야지?
그럼! 이걸 먹어도 될까, 이걸 먹으면 되나?
오늘이 뭔데 그래??
오늘은? 어, 이럴 거면 이"
303,E62, 그래서 나도 그쪽으로 가려고 마음 먹었던 건지 몰라도. 그런데 그건 아니었지? 나는 그때도 그게 싫어서 그게 아니라. 그래서
304,E69," 하지만 그 운동도 건강하지 않아.
그래, 그거 안 돼? 운동하는 데만 오래걸리면 안돼, 건강도 나빠.
운동도 건강하고 건강도 나빠지면, 그 운동이라도"
