,emotion,generated_sentence
143,E68," 그런데 그날 그 친구와 같이 갔던 곳은 바로 옆 카페였어.
그 카페에서 나는 그날 밤 친구에게 전화를 했는데 친구도 같이 가라고 하지 않아.
그 친구에 대해선 잘 알지 못했는데 친구"
144,E60,""" 하고 말했을 뿐이지 나는 그를 이해할 수가 없었다.
나는 그에게서 무엇을 보았는지 알 수는 없었다.
나는 그가 어떤 회사인지, 어떤 회사의 사장인지를 전혀 알지 못했고, 그가 무슨 회사에 다니고 있었는지도 몰랐었다.
그러나 나는"
145,E65,"""라며 넌 정말 씩이나 하고 있다.
이제껏 본 적 없어, 씩이나 하고 있다.
""그래도 너를 잘 아는 거 같아서. 너한테도 잘"
146,E66," 그게 뭐냐, 너랑 나랑은 아무 관계가 없다고.
그럼, 내가 그걸 알아냈을까?
내가 어떻게 그 여자하고 사귀어 왔는지는 나도 모른다.
하지만 너는 내가 그"
147,E64," 너, 너는 내 인생 최고다. 내가 이 일을 해냈다. 너를 위해 너를 도와줘.""
그때 나는 갑자기 내 손을 잡았다.
그리고 그 순간 내 가슴속에 있던 커다란 불덩이는 마치 내가"
148,E65,"!!!""
나는 깜짝 놀라고 있었다.
이런! 그게 무슨 소리인가 싶었다.
""어? <unk><unk>, 내가 왜 이거 못 받았니?
내가 이게"
149,E61," 그리고 난 내 친구와 같이 일하게 될 것 같았거든요. 그런데 나는 내가 회사를 잘 알고 있는 것처럼 말하곤 했는데, 나는 그 친구에게 나를 어떻게 소개해 주었을까 하고 의아스러워했"
150,E63," 그런데 이제 그~ 그 꿈을 이루지 못하는 것 같은 기분. 그러니까.
이~ 지금 저희가 뭐 이케 좀 뭐 저~ 좀 이거 좀 이케 이거 저"
151,E64, 내가 지금 살고 싶다고 하니. 뭔데 내가 하고 있는 건가? 내가 하고 있는 게 뭐가 있길 바랄까 봐. 내가 하고 있던 걸. 내가 하는 걸? 내가
152,E60," 내가 너희들을 어떻게 할 거야, 너희들이 어떻게 해. 네게 무슨 일이라도 생기면 너도 나한테가 알아서 해. 알았다. 알겠느냐.""
그녀는 다시 입을 벌린 채"
153,E63," 내가 이게 왠만해? 아~ 내가 이걸 뭐라고 해야 할까?
이런 생각들이 들어. 어머머님하고 이거 괜데요? 네. 어"
154,E60," 내가 선물을 받았지.""
그때 나는 그 말을 기억했다.
나는 그날 밤 내가 받은 선물 중 하나가 나에게 선물하는 것임을 기억했다.
그리고 그날 나는 그 선물 중에서 하나를 골라서 그 친구에게 선물"
155,E64," 너는 내가 너에게 했던 말들이 전부 너에게 한 말이 전부잖. 네. 그거 기억하고 있어.
나는 너한테 했던 말을 다 기억해. 기억해! 기억이 나지.
내가 기억하지"
156,E63, 근까 내가 그니까 취업하는 데 있어 가지고 그~ 내가 이제 뭐 취업이 안 되는 걸 되게 많이 경험하고 있어서 어. 그래서 그니까 그걸 어떻게든 그거를 이제 해결
157,E67," 오늘 출근해서 한숨 푹 푹 쉬었어!"" 라며, 웃는 얼굴을 하고는 다시 학교로 돌아갔다.
""아니야!"" 라고 말하며 교장"
158,E69,"</d> 지난 주말 미국 뉴욕 증시 상승 소식에 우리 주식시장의 반등에 힘을 실어주는 듯 했지만 다시 약보합세로 방향을 잡았다.
외국인 매수세는 다소 약화되는 모습을 보이고 있고 개인들도"
159,E60,"!
그때부터 남자랑 썸타서 놀고 싶다는 생각을 해본적 있죠~!?
그래, 괜찮은 여자애들이야~!
그냥 남자"
160,E64," 그리고는 이게 정말 좋은 일이라는 거야. 네. 그걸 알게 되었어?""
""아니. 그니까, 네? 그럼 그건 무슨 일이세요""
""이"
161,E65, 그 사람 정말 잘 생겼네. 근디 그거 뭐지? 어어어 그~ 그게 무슨 얘기? 어 어어 그~ 이~ 어어 근디 어~
162,E66," 내가 아기를 낳는 것이 아니라 내 아기를 낳는 거잖. 그러고 나면 내 아이가 내 아이를 낳고 난 후가 되거든. 그게 바로 내 아이를 낳아 기르는 일이거든.
그게 곧 나의 아이를"
163,E69," 내가 결혼하면 내가 그걸 다 알아서 해주게. 난 결혼할 생각이 전혀 없다. 내 인생도 그걸 해야지.
내 인생의 모든 것이 내 뜻대로 되지 않는 거니까?
내게"
164,E60," 뭘 할 건데 <unk>네들은 어떻게 하든 다 할게.""
아니, 난 왠일인지 모르게 <unk>가 내뱉듯이 내 말에 귀를 기울이고 있었다.
나는 뭔가가 궁금해서 왠지"
165,E63," 내일도 또 만날게?""
그렇게 말하며 그녀는 내심 기쁘다.
""이번에는 꼭 다시 와주겠네. 그리고 내년 봄에 만나면 그 때 꼭 한번 <unk>"
166,E65, 그걸 본 뒤 바로 달려와서 <unk>을 쳤더니 뭔가를 봤다면서? 그게 무슨 얘긴가? 내가 뭔가 좀 괜찮다 싶은 거 같
167,E69,"</d> 지난해부터 이어진 불황의 골이 채 풀리지 않는 상황에서 국내 기업들도 고심 중입니다.
올해는 지난해의 절반에도 채 못미치는 550조 원대의 사상 최고 영업이익(잠정치)을 낼 것이라는"
168,E60, 그런데 이 친구랑 사귀고 싶어했던 회사까지 갔어. 그런데 그 회사에서도 내가 그 회사를 그만두는 바람에 나는 다시 그 회사에서 일하게 되니까 나는 다시 회사를 나가서 일을 하게
169,E63," 내가 지금 하는 일에 대한 책임감 때문에 내가 지금 할 일을 제대로 못 하는 게 아니라 그게 아니라 내 책임이라서 그런 게 있어.
그래, 내가 책임질 일은 다 할 거야"
170,E64," 그리고 내가 너를 위해서 일했어.
내가 네 인생을 책임지겠다는데 왜 내가 이직하지 않아.
내가 너의 인생을 희생할 이유가 없어. 라는 말을 하고 있는 거지. 라는 생각이 든다구"
171,E60," 고모, 이 언니를 낳아! 고모야 고모야? 나, 고모가 고모야? 네!""
""아니야, 나 고모, 이 형"
172,E61," 아빠!""
""아빤, 엄마도 너무 기뻐. 아빤 너무 기뻐. 엄마 정말 기뻐! 정말! 정말 감사하단다, 엄마가 너무 기뻐. 엄마, 아까"
173,E60, 내일이면 또 다시 찾아오네. 그리고 오늘은 내가 쏜 화살의 날이지? 그건 네. 내가 네가 원하는 걸 네 스스로 찾아낸다는 뜻이지
174,E64," 그 친구가 나를 얼마나 사랑했는지 알아.
그 친구가 나에게 이렇게 말했다.
그 친구에겐 아주 친숙한 여자야.""
""내가 너랑 같이 사는 동안 난 항상 네 옆에 있는 친구들을 무척 많이"
175,E65,"!
이런 얘길 해!!
아빠, 아저씨는 왠만하면 저러시겠다!
아저씨는 <unk>한테, 이"
176,E63," 하지만 이게 다 <unk>의 잘못이지. 내가 왜 그렇게 힘들어 하는 거야, 이거 괜데? <unk>한테 뭔가를 가르쳐 줄 수도 없는 거 아니야!"
177,E69, 그~ 뭐냐하면 그게 뭐냐면 우리 그~ 승진할 거라고 하면 승진을 못 하게 하는 그게 바로 승진의 문제고 네~ 또 그게 뭐야 승진할
178,E63," 그걸로 끝이지.
그래서 그걸 가지고 내가 어떻게 하면 좋겠다는 생각이 들었을 때, 그때 나는 그때 내가 어떻게 해야 될지, 그걸 어떻게 할지, 그런 걸 생각해냈을"
179,E64," 내가 그 여자야. 아, 내가 봤는데. 어때, 이게 이 사람이었어! 이 사람은? 그 여자가. 아까 이 사람이 이 사람이 아니잖어. 이 사람을. 내가 그"
180,E61," 그 친구랑 함께 영화도 보고 술도 한잔 할까 생각했는데 너무 기분 좋은 거 같아.” 그는 “영화 ‘스타킹’ 촬영 때처럼, 그 영화도"
181,E62, 그런데 내가 지금 그~ 그~ 저~ 저한테 뭐가 그렇게 큰일 날 줄이야라고 생각 안 했는데 그게 그~ 뭐라고 얘길 하더라고 그니까 저~ 뭐라
182,E66," 그런데 그 친구로선 그 친구가 너무 귀엽고 사랑스럽단 말이지? 내가 그렇게 말해도 되니?
내가 너를 너무 좋아하니깐 나도 너한테 더"
183,E61," 그니까 내가 <unk>한테도 그런 얘기를 많이 하긴 했지만 나는 그런 걸 좀 잘 알고 있잖어?
그래 가지고 그니까 내가 그런 말을 할 때 내가 뭐라고 해야 되는 거는"
184,E63," 그리고 우리 엄마도 우리 엄마보다 더 많이 닮아있더구나, 우리 엄마랑 나랑 나랑은 다르잖나?""
아빠의 말에 나도 웃음이 나오려고 애썼다.
나는 엄마에게 다가가"
185,E64," 그게 그 직장이야? 내가 그거 알아.
나한테 그걸 알아? 하고 말했잖어? 하면서 그 직장이 뭔가 잘못돼 가고 있다고 생각했지 뭐. 그게 "
186,E65," 내가 할 일은 뭘 하고 싶은지. 난 괜한 짓하지 말고, 난 내일 다시 만날 거니까 걱정 말렴!""
나는 뭔가에 대해 말해야겠다는"
187,E68, 면접 보는 거 보니까 어땠나 싶어요. 면접 보는 걸 좋아하니깐. 면접을 보다가도 막 웃으면서 얘기를 하고 싶어요. 그니까 저
188,E69, 그래서 이걸 좀 잘 활용해야지 뭐 이렇게 생각하시는 게 아니냐는 생각이 들더라구요? 아하 그래서 제가 좀 이렇게 생각을 해봤습니다. 어~ 제가 지금
189,E64," 그런데 이거 너무 비싸고 이쁘잖아.
이건 진짜 이게 너무 싸잖아가, 그거 진짜 비싸고 너무 비싸고.
그래 가지고 내가"
190,E62, 그리고 내가 결혼하는 동안 내가 가장 사랑하는 사람이 있었잖아. 내가 너희들을 위해 얼마나 헌신했는지를 기억하라. 네 친구들은 네 친구들에게 너희를 위해서 어떤 일을 하길 바랄
191,E63," 그 동안 내가 잘 할 줄 몰랐던 일들을 이제 시작하니 기뻤고. 그래서 그게 내가 원하는 건지 아닌지는 나도 잘 몰라.
그래, 내가 잘 해. 잘 해 봐. 알겠지."
192,E69," 내가 결혼하고 싶은 여자가 있어?"" 하고 묻는다면 그는 ""당신이 그 여자가 좋아.""
나는 그에게 ""나랑 사귀고 싶은 여자는 나야""라고 대답했다.
""나는 그 여자와 결혼을 해야 돼."" 나는 그의"
193,E63," 그러게 말이야. 그러지 마.""
""아니야. 그러게 말이야, 난 그런 게 아니야?""
""그런 것 같기도 하지. 그러고 나면 나도 모르게 내 마음이 편안해져"
194,E60," 네가 잘하고 있었잖어.""
""그래도 <unk>네들이랑 놀다 보면 네놈이 잘할거 같았으면 좋았을걸. <unk>가 너무 똑바르게 잘해서 내가"
195,E61," 고객님이 그건 뭘 의미하는 거지.""
""아까는 음료수 한잔 사드리고 나서 뭔가 이상하단 얘기가 나왔었거든?"" 내가 대답했다.
그러"
196,E62, 내가 좋아하는 선생님을 만날 때면 내 인생도 달라질 것 같고 나도 선생님처럼 될 수 있을지 몰라도 내 인생을 바꾸기에는 너무나 큰 벽이 있더라. 그게
197,E65," 이번 승진자는 박경수 상무(52), 박준호 전 상무(전무)다.
한편 이 회사는 올 상반기 신입 공채가 끝난데 이어 오는 6월과 7월께 각각 대졸 신입 공채 및"
198,E69," 면접은 <unk>니다, 면접은 잘 준비하십시오.""
이제 막 입사시험을 준비하는 신입사원들은 대부분 합격에 대해 자신 있게 말한다.
그렇기 때문이다.
""이제부터는 내가 어떤 사람을 뽑는지 먼저"
199,E60," ^^ 
그때부터 내가 기분 좋았어요..
이젠 나도 행복해져..</d> 저도 이쁜이수현이가랑"
200,E63," 내가 너무 행복해서 내가 너무 고맙다고.
내가 행복하다고 생각했거든요.
내가 너한테 너무 고생이 많아서 미안, 내가 너무 행복해서 너무 기분 나쁠 거야? 너무 감사해서 고민이 많겠"
201,E67," 하지만 내가 이번에 이게 너무너프해요. 아, 이게 무슨 일인지 아십니까, 엄마?""
나는 눈을 감았어요.
""그게 아니야. 이번에 엄마하고 나"
202,E68," 그런데 갑자기 남자 친구가 우리 오빠랑 데이트는 못 하잖냐. 그 친구랑 데려가야 되는데 왜 안 되느냐고 물었어.
어디서 만나야 되나?
아"
203,E69, 그래서 내가 봤더니 내가 그걸 어떻게 해야 할지 모르겠고. 그래서 그냥 그 남자랑 얘기하고 싶어요. 아까 내가 그걸 나한테로 했었거든요? 그래서 그걸로
204,E62, 난 너한테 괜찮은 남자야? 너랑 결혼해서 너를 행복하고 멋진 사람이 되게 해줬거든? 너한테 정말 좋은 여자였지 뭐야 너는 너보다 잘생겨.
205,E63," 하지만 내 친구들이 내 친구는 내가 좋아하지 않을 때 어떻게든 내 마음을 돌봐줘서 고민이 많았어. 내가 내 마음을 알아주려고 애썼지? 하지만 내 마음은 내 마음이 아닌데.""
그는"
206,E64,"""
""그래. 넌 그 친구와 화해할 줄 알았는데, 너랑 헤어졌잖어.""
""그럼, 그 친구를 용서하고 싶어요""
이제까지 그 친구가 어떤 사람이었을까?
그"
207,E66,"""라고 묻고, 그 말을 듣는 순간 그는 다시 한번 그 생각을 떠올리고는, 그 자리에 앉아 있었다.
이제껏 그는 그 일을 한 번도 하지 않았고, 또 다른 일에는 한"
208,E60," 그래서 오늘도 취직을 해서 오늘도 열심히 열심히 일하고 있거든. 네. 그걸로 인생은 끝이야라고 생각하고 있는데 네네네네네. 어.
이렇게"
209,E63," 그런데 어느 순간 내가 이걸 포기하게 되거든.""
나는 그 순간부터 내 생각을 바꾸지 않으면 절대로 포기하지 않는다는 사실을 깨닫게 된다.
이제 나는 그 이유를 깨닫게 된다.
이런 생각을 하면 나는 그 이유 때문에 내"
210,E68," 하고 기뻐하는 모습도 보고싶다.
아니야! 그걸 왜 그렇게 많이 보고 싶은지.
그래도 이걸 보고싶어.</d> 이게 뭐지!
어떻게 이런 일을"
211,E63," 하지만 나는 내 친구들을 좋아할 줄 몰랐거든.""
""아니, 내가 왜 그러는 거지. 난 내가 왜 그러고 있는 거지?
""나는 너에게 너무 많은 관심을 보이고"
212,E67," 그리고 나 역시 내가 너무너무도 좋아해! 너랑 잘 어울리는 사람이랑 같이 놀면 정말 좋을걸, 그거 말야. 난 그 사람이 내 여자야.""
""아뇨."
213,E64," 그걸 잘 못하긴 했어도 내가 할 일은 열심히 했어.""
그가 그렇게 말하고는 그 자리에 앉아있었습니다.
그때 그 사람이 내 어깨를 두드리고 말했어요.
그 사람이 나를"
214,E67,"""
아직 여행이 끝나지는 않았어. 라비오는 라비의 친구들에게 말했다.
""아직까지 내가 여행할 계획이 없는데?""
아무래도 라비오의"
215,E62," 내가 좋아하는 게 있으면 언제든지 찾아가서 만나서 같이 해볼게요.""
나는 ""그래. 뭔데 그렇게까지 하는 게 좋겠어. 나도 그걸 좋아할"
216,E66," 그리고 나 같은 경우에는 이게 지금 뭐~ 그니까 이~ 그까 그~ 어차피로 이십육년이니까 어머 어차피로 삼십이년이거든요.
그러니 이제 퇴사가 이게 이제"
217,E62," 하지만 나는 아직 그 여자를 좋아하고 있지 않니? 그 여자는 내 결혼식에 갈 준비가 되지 않은 것뿐이에? 내가 결혼하는 것이 얼마나 힘든지를 나는 몰라.""
""결혼할 생각이 없"
218,E65, 내 남자친구가 <unk>랑 결혼하고 난 뒤 내 친구가 내 친구로 다시 태어난다고 해도 <unk>랑은 내 친구랑 내 남자 친구의 친구니까. 그리고 난 남자 친구가 아니거든.
219,E62," 그건 내가 잘할수 있을것 같은 느낌이 들어서 그래.""
아빠와 아줌마는 내 말을 이해해주셨다.
아줌마의 말에 내가 고개를 돌려버렸다.
나는 아까부터 내 말을 듣고 있던 나를 돌아다보"
220,E66, 그런데 내가 그 여행에 대해서 이야기하고 또 여행 이야기를 해줘서 너무 행복하고 기쁘구나라는 생각이 들어서 여행이 더 재밌게 되고 또 그게 너무 좋았던 것 같은 생각이 들
221,E60," 하지만 뭔가가 부족했던 것 같은데, 왠지 마음이 편해지는 느낌이 들었다. 면접에서 어떤 질문을 받았는데. '왜 면접에서 어떤 질문을 받았을까' 라는 질문을"
222,E61," 하지만 내가 그 사람을 사랑하고 있는 건 아니잖아.
아마 나는 내 마음속에서 내가 누군지 알고 싶어 하는 거야.
아니 내가 그 사람 때문에 나를 미워하고 있지 않은 거야"
223,E64," 그래서 내가 이번에 또 한 가지 부탁드릴게.""
나는 그 순간부터 그 말을 떠올려야만 했어.
나는 그때까지도 내가 한 말을 잊을 수 없었고 그게 바로 나의 잘못이라는"
224,E68," 내가 지금 이 자리에 있을 때 가장 중요한 게 바로 그게 아니라 이 자리에 내가 있다는 사실, 바로 이게 바로 이거잖아.
그래야 내가 정말 이 자리에서, 그리고 앞으로 이 자리에서 또 일을 하게 되는"
225,E61," 그게 내 딸이 아니라 그게 내가 결혼해서 낳은 딸이야.""
아내는 이렇게 대답하면서 고개를 떨궜고, 나는 다시 한 번씩 그 이야기를 떠올려 보았지만, 남편은 여전히"
226,E64," 우리 모두 함께 하는 시간이 얼마나 많은가 봐. 우리 엄마랑 우리 아이들도 모두 같이 놀면서 행복할 때가 얼마나 많은데.... 우리도 행복해!""라며 너그러웠다.
그날"
227,E68,"!""
그런 말을 하는 건 처음이라, 정말 좋았다.
아빠, 저기요!
""그거, 저도 알잖어요."
228,E61," 그리고 그분들한테도 미용사님한테 선물해주신 것 같아요?""
그녀는 미안하다는 듯 눈을 흘겼다.
이"
229,E65," 하지만 내가 너무 좋아. 그게 내 운명이야.""
이렇게 말했을 때의 기쁨은 이루 말할 수가 없다.
나는 내 마음속에서 이렇게 말하는 걸 들었어.
'그래? 그럼. 그건 정말 내가 좋아하는"
230,E68,"""
""아니, 난 그거 안 먹어!""
이번에도 친구들이 웃었다.
아니야, 아니, 안 먹었으면 그냥 줘야지, 이럴 수가 있어"
231,E63," ᄏ
그렇게 해서 나온게 바로 '스튜핏'이라는 ᄏᄏ.
이거 정말 맛있었다!
그리고 또 한가지! <unk> <unk>!
#스마트폰"
232,E60," ᄏᄏᄏ
그럼 뭔가 괜시리 재밌게 느껴져서 더 좋더라고요.ᄒ</d> 뭔가를 해본다는 것은 왠만"
233,E69,"""
아니야! 내가 괜찮아!라고 말하는 거 아니겠지.
아니, 내가 면접에서 봤는데? 내가 면접을 봤어?
"
234,E66, 너는 이제 그 남자 친구가 있는 곳에 가거든. 어머나 나 같은 여자 친구가 그 호텔 방에 가 가지고 너는 거기 가 있는 줄 몰랐는데. 그 호텔에서 이제 너랑
235,E69," 그걸 결혼해서도 될까.'
나는 고개를 끄집으며 말했다.
이제 와서 그게 아니란 것을 알게 되다니. 그땐 정말 미련했었어!
나는 그 말에 얼"
236,E60,"""라고 고백하는 등 자신의 과거를 솔직 담백한 언어로 풀어냈다는 평가와 함께, 자신의 인상에 맞는 스타일에 맞는 패션 스타일에 대한 고민이 많은 것으로 전해졌다.
이에 앞서 'SK"
237,E67," 그런데 이 친구에게 사과의 말을 할 때 그 말을 하는 거 보니 정말 죄책감에 빠져 있었다”는 글을 올리면서, “사과의 뜻이 무엇인지 잘 알고 있었으면 이런 일 생기지"
238,E60," 너, 이번에 너, 괜춘. 넌 내일 아침에 잤어.
그럼 오늘부터 다시 시작하면 돼.
너 지금 뭐 하고 있어?
그게 왜 그래?
너 지금 무슨"
239,E69," 하지만 내가 의사로서 할 일만 하는 것이 아니라 내가 의사로서의 삶을 살고 싶은 마음도 가지고 있단 말인가봐. 난 내 의사란 게 내 의사와는 다르구나.""
그는 이렇게 말하곤 했지요.
'그"
240,E61," 그 돈으로 어서 이게 좀 먹고 살아야 될 거 같애.""
그렇게 해서 이모가 돈을 뺏고 말았는데,
아주머니의 말이 떨어졌습니다.
""그래. 내가 돈을 가져가면"
241,E65,"""라고 말하며 윙윙거리는 모습이 카메라를 응시하게 만든다.
이 때 카메라의 눈을 봤는지 카메라의 눈동자 색이 빨갛고 눈동자도 빨간색이 아닌 빨간색이"
242,E61," 내가 이렇게 잘난 사람이라곤 전혀 없어!"" 하고 말하는 거예요,
이 말을 듣고 보니 나도 그 말을 들은 것이 정말 기특해서, 그게 무슨 뜻이었는지, 나는 이 이야기를"
243,E64," 그리고 그걸 좀 더 오래 유지하면 좋잖어. 그걸 계속 유지한다면 결혼도 하고 싶고, 또 다른 일을 하면서 더 행복해할 수 있어.""
이런 말을 듣고 나는"
244,E64,"!""
나는 그 말이 마음에 걸렸다.
""아무래도 내년 결혼을 앞두고 있어서요.""
나는 다시 물었다.
그때까지 그 말이 무슨 소리인지 몰라, 나는 아무 말도 하지 못하고 그저 웃"
245,E67, 그 아이가 바로 내가 낳은 딸인데 그 아이도 내가 임신했을까. 그리고 그 아이의 엄마인 나는 내 딸인데. 내 아이도 그 아이한테 잘 해줄 것 같아.
246,E67," 그러더니 내가 아기를 안 낳는다는 거야.""
""아빠, 난 아기가 안 태어나서 그런지 몰라, 엄마.""
나는 다시 고개를 끄"
247,E65,"!!
그래! 뭔데? 이게 뭐가 어째야... 뭘?!?
아니 이거 왜 이렇게 됐는데"
248,E66," 그리고 그건 좋은 생각이야.
이런 식으로 말해도 좋아!
아직 안 됐는데. 내가 너랑 같이 있으면 안 될 거야. 너는"
249,E60," 내 생일인데 축하해~!!!
아니면 내가 뭔가를 할 거냐!!
내 말 듣고 싶어!
이건 내가 할 일이에!"
250,E63," 그건 정말이지 정말 좋은 거예. 그건 내가 정말 열심히 하는 거예요. 정말 고생이 많아!""
이렇게 말하며 왠지 마음이 아플"
251,E67, 근데 그때 그~ 저도 그걸 못 쳤잖아요. 그래서 어차피에 합격해서 그게 다 이제 그거였어요라고 얘기한 거야.
252,E64," 그래서 이제 우리 회사에서 연습을 하고 있었어.
그랬어? 라고 하셨어.
그래서 연수를 갔지. 뭔가 새로운 걸 배우고 있었어?
어디서 잤"
253,E68," 그나저나(?)가 내 친구야.""
나는 고개를 갸우뚱했다.
나는 그제까지 그 친구가 나에게 준 칭찬의 말을 잊고 지냈다.
""이제까지"
254,E60," 하지만 내가 너희 부모에게 바라는 건, 내 자식들을 내 가족에 묶어두는 것이 아닌, 내가 너희의 부모를 내 자식들이라고 생각한다는 사실, 내가 부모라고 생각하고"
255,E64," 하지만 난 행복할 것 같지 않아.
그럼, 내가 어떻게 살까, 나는 왜 그렇게 살까? 라는 생각을 하며.</d> 지난 3월 28일 방송한 MBC ‘PD 수다-마음의 약속’은"
256,E61," 엄마! 엄마가 너무 감사드렸어.
엄마랑 함께 맛있는 디저를 먹으러 갈게.
#먹스타그램</d> <unk>d"
257,E68," 그~ 여행 가면은 그~ 어딘가에 그 여행 가는데 어때요?
아니 여행 가면 그~ 어딜 가는데요?
네. 저기 아빠랑 여행 가면 아빠랑"
258,E62," 내년에는 좀 열심히 할 테니까.""
""아니, 내가 그렇게 할 수 있겠어? 그걸 왜 못하겠나!""
그렇게"
259,E69," 어때?!!""
그렇게 말하면서도 그건 내 마음이다.
""아니, 난 그런 게 좋아. 내가 원하는 게 있어.
"
260,E62,"""
""이제 결혼하면 <unk>랑 헤어지려구?"" <unk>가 물었지만 대답이 없다.
""그런"
261,E63, 괜찮은 거 같아? 넌 왠만하면 내 말을 귀 기울여 들어줘야 해. 내가 뭔가 잘못한 게 있는 거
262,E69," 하지만 내게는 그게 가장 중요한 것 같아.
""아니, 난, 내일도 안 오려고 했는데요. 내일, 그건 그렇겠지요.""
"
263,E61," 내 친구들이야.""
""그래. 내 친구가 너랑 잘 어울려.""
상사를 쳐낸 나는 상사를 향해 손을 흔들어 보이고 말았다.
"""
264,E68," <unk><unk>, 내가 잘한 거야!"" 라고 말하며 그 뒤를 따라온 그 남자도 ""<unk>!""라고 외친다.
그 후로 <unk>이 '너도"
265,E61, 그래서 그~ 그거라도 한 것 같고 그게 그게 그거잖. 아하. 그거는 이제 뭐 그걸 뭐 이렇게 이렇게 그니까
266,E64," 그러니까 나는 지금 결혼도 못하고 있는 게 아닌가 봐, 내가 어떻게 하면 좋겠어.""
""그럼 결혼할 거냐고 묻는다면.""
그는 내 질문에 아무 대답"
267,E68,""" 하고 소리치는 것이었다.
그렇게 말하던 중 어느 순간 갑자기 한 여인이 나타났다.
이 여인도 그 여인의 말에 귀를 기울인 듯 고개를 끄덕이더니 말했다.
그런데, 이 여인을 보았던 사람은 바로 바로 바로 바로"
268,E61," 내가 너에게 해 준 말들이야. 너희 부모님이랑 같이 공부도 하고, 부모님의 말씀을 더 들어볼 거고.
그런 식으로 해 줬더니 정말 고마울 거"
269,E65, 그 사람은 정말 좋은 사람일 수도 있구만. 그래서 저도 그런 얘기가 나오는데 이 사람은 내가 지금 이 사람한테 얼마나 많은 고백을 해 줘 가지고 그
270,E68," 그리고 또 그게 왠일이야, 뭐 이런 것도 있긴 있어? 우리랑 노는 건 재미있고 또 뭐랄 것도 있잖어.""
나는 녀석이 왜 그렇게 웃는지,"
271,E60,"!
그럼! 그건 괜찮은가요?
저번에 본 적 있는데요!
이번에 면접 봤을 때 저는 저를 보고 저한테 저를 보고 제가 저를 본"
272,E63," 그리고 우리 회사에는 내가 일하러 가는 걸 좋아하지 않았는데.""
그녀의 대답을 듣게 된 지 며칠 후, 우리는 모두 한 집에 살다시피 했습니다.
그렇게 우리는 결혼하고 함께 살게 됐"
273,E67," 그래서 오늘도 그걸 좀 해볼래?
아까는 그니까 전공이 지금 뭐 그게 좀 뭐가 중요하겠어요?
네. 그까 이제 뭐~ 그"
274,E69," 이걸 계기로 더 많이 배우고 싶어.""
김정일은 그 말에 고개를 흔들면서 고개를 갸름하게 숙였다.
그녀는 고개를 돌려서 다시 한 마디를 덧붙이려고 애썼다.
김정일과 함께 온 사람들은 다"
275,E63, 그리고 그게 내가 그거야. 내가 그거 안 했잖나? 아까 내가 <unk>가 뭐라고 했는데? 너한테 넌 왜 나한텐 안 하더라 그래 가지고 내가 왜 그거를 못
276,E66," 그걸로 만족하고 살 거야, 내가. 난 지금껏 행복하고 살았어.
내가 지금 얼마나 불행하고 있는지.
나는 그걸 모르고 살았어요.
그렇게 행복하지 않으면 내가 그걸 못 견디"
277,E69,"""
그녀의 말을 듣고 있노라면, 그 순간 그녀의 마음속에서는 그게 바로 그게 아닐까.
""이제 와서 그건 안 돼요. 내가 그 사람을 사랑"
278,E60," 그리고 이게 뭐야 이 친구하고 친해진 것도 그 친구랑 많이 닮아서 좋아? 아~ 맞아? 어.
어~ 이 친구가 그"
279,E60," 내일은 꼭 결혼할게!"" 라는 말로 시작하는 말이 있다.
그런가 하면, 결혼하는 사람들은 결혼에 앞서 자기 자신에 관한 얘기나 결혼에 관해 이야기한다.
"
280,E69," 내가 시계가 좋아!""라고 말하며 웃는다.
""시계, 시계를 사러 가려고 했는데. 너무 좋아서 내가 시계로 샀거든!"" 시계에 관한 이야기는 시계와"
281,E62," 내가 너를 잘 해. 그게 내 꿈이야?""
그녀가 대답하는 것을 들으며 그녀의 얼굴이 붉어졌다.
그는 그녀가 나를 바라보는 것 같은 느낌을 받았다.
그는 그녀가 자신의 모습을 보지 못하리란"
282,E65," 내가 너무 놀랬지.
그렇다고 그 프로젝트는 정말 잘됐지. 라고.
그런 생각이 들어서 말이야, 이젠 나도 이걸 하고 싶은 생각이"
283,E61," 내가 고시 공부를 하는 동안 나는 매일 고시공부를 하고 있단다, 이게 내 첫 번째 이야기였단다, 이게 바로 내 인생의 마지막 기회였단다""면서 ""나는"
284,E65,"""(, 1983)라는 제목의 글을 실었다.
그러나 이는 사실이 아닌 것으로 보인다.
그녀는 이 책에서 자신의 성적인 취향과 관련된 글을 썼지만, 정작 그 내용은 자신이 쓴 글에 대한 언급을 전혀 한 적 없다.
그는"
285,E68," 너랑 나, 내가 다 똑같아. 나, 너를 닮았잖어?
아냐~ 내가 닮았다는 게, 정말 신기하고.
그렇게 예쁜데! 아~ 이젠 다 잊고 있어!"
286,E62," 내 친구의 친구가 바로 나였어.
내가 너를 얼마나 사랑하는지, 너의 내면에 대해 얼마나 알고 있는지 알아? 라고 묻는 건 정말 힘들고 고통스런 일일 것 같은데.""
"""
287,E65,"!""라며 기뻐하는 모습이 포착되었다.
이날 한 매체에서 ""최순실이 취업한 것은 사실이나 그 당시만 생각하면 안 되는 것 같다. 최씨가 취직을 했으니 당연히 취업에 문제가 없을 것으로 보인다""라고 말"
